Semana,febre,manchas vermelhas pelo corpo,moleza,nausea,perda de paladar e apetite
2010-02-14,78,0,35,35,0
2010-02-21,35,0,35,35,0
2010-02-28,35,0,35,35,0
2010-03-07,36,0,35,35,0
2010-03-14,46,0,51,36,0
2010-03-21,55,0,50,36,0
2010-03-28,60,0,53,36,0
2010-04-04,70,0,53,0,0
2010-04-11,50,0,53,0,0
2010-04-18,70,0,53,0,0
2010-04-25,35,0,71,0,0
2010-05-02,36,0,72,0,0
2010-05-09,53,0,72,0,0
2010-05-16,71,0,73,0,0
2010-05-23,57,0,51,0,0
2010-05-30,38,0,37,0,0
2010-06-06,37,0,37,0,0
2010-06-13,56,0,37,0,0
2010-06-20,35,0,54,0,0
2010-06-27,35,0,35,0,0
2010-07-04,34,0,34,0,0
2010-07-11,52,0,35,0,0
2010-07-18,35,0,36,0,0
2010-07-25,35,0,34,0,0
2010-08-01,42,0,39,0,0
2010-08-08,50,0,44,0,0
2010-08-15,57,0,33,0,0
2010-08-22,65,0,32,0,0
2010-08-29,32,0,48,0,0
2010-09-05,52,0,83,0,0
2010-09-12,66,0,32,0,0
2010-09-19,33,0,50,0,0
2010-09-26,67,0,99,0,0
2010-10-03,100,0,32,0,0
2010-10-10,69,0,70,0,0
2010-10-17,66,0,44,0,0
2010-10-24,34,0,50,0,0
2010-10-31,68,0,34,0,0
2010-11-07,64,0,63,0,0
2010-11-14,33,0,83,0,0
2010-11-21,62,0,65,0,0
2010-11-28,33,0,33,0,0
2010-12-05,33,0,33,0,0
2010-12-12,35,0,36,0,0
2010-12-19,44,0,37,0,0
2010-12-26,57,0,39,0,0
2011-01-02,38,0,13,0,0
2011-01-09,31,0,12,0,0
2011-01-16,18,0,11,11,0
2011-01-23,26,0,13,22,0
2011-01-30,11,11,14,11,0
2011-02-06,21,0,21,11,0
2011-02-13,32,0,14,11,0
2011-02-20,48,0,14,11,0
2011-02-27,18,0,27,12,0
2011-03-06,19,0,12,12,0
2011-03-13,34,10,17,10,0
2011-03-20,79,0,26,10,0
2011-03-27,40,0,17,10,0
2011-04-03,57,0,25,10,0
2011-04-10,37,0,13,10,0
2011-04-17,34,0,23,12,0
2011-04-24,27,0,17,14,0
2011-05-01,37,0,27,15,0
2011-05-08,23,0,10,10,0
2011-05-15,36,0,15,10,0
2011-05-22,39,0,45,10,0
2011-05-29,53,0,30,10,0
2011-06-05,46,0,20,10,0
2011-06-12,19,0,34,10,0
2011-06-19,35,0,14,0,0
