Date,arritmia,dor abdominal,sangue nas fezes,surgimento de nodulos,tosse
2013-11-17,4.0,10.0,3.0,0.0,24.0
2013-11-24,10.0,5.0,3.0,0.0,30.0
2013-12-01,5.0,5.0,2.0,0.0,29.0
2013-12-08,2.0,6.0,4.0,0.0,27.0
2013-12-15,8.0,10.0,7.0,0.0,27.0
2013-12-22,3.0,8.0,8.0,0.0,35.0
2013-12-29,3.0,8.0,7.0,0.0,30.0
2014-01-05,10.0,8.0,8.0,0.0,24.0
2014-01-12,3.0,7.0,3.0,0.0,20.0
2014-01-19,3.0,6.0,3.0,0.0,18.0
2014-01-26,4.0,8.0,5.0,0.0,29.0
2014-02-02,7.0,6.0,7.0,0.0,19.0
2014-02-09,4.0,8.0,7.0,0.0,29.0
2014-02-16,11.0,12.0,4.0,0.0,17.0
2014-02-23,7.0,9.0,9.0,0.0,30.0
2014-03-02,2.0,4.0,5.0,0.0,36.0
2014-03-09,7.0,8.0,3.0,0.0,25.0
2014-03-16,13.0,6.0,6.0,0.0,28.0
2014-03-23,6.0,15.0,4.0,0.0,41.0
2014-03-30,3.0,8.0,8.0,0.0,38.0
2014-04-06,5.0,6.0,7.0,0.0,36.0
2014-04-13,12.0,7.0,4.0,0.0,28.0
2014-04-20,9.0,5.0,3.0,0.0,39.0
2014-04-27,6.0,6.0,8.0,0.0,46.0
2014-05-04,8.0,4.0,2.0,0.0,51.0
2014-05-11,3.0,7.0,4.0,0.0,43.0
2014-05-18,10.0,7.0,6.0,0.0,51.0
2014-05-25,8.0,5.0,6.0,0.0,45.0
2014-06-01,16.0,5.0,3.0,0.0,51.0
2014-06-08,9.0,8.0,11.0,0.0,53.0
2014-06-15,12.0,7.0,3.0,0.0,65.0
2014-06-22,3.0,6.0,4.0,0.0,57.0
2014-06-29,5.0,8.0,2.0,0.0,48.0
2014-07-06,4.0,9.0,7.0,0.0,66.0
2014-07-13,8.0,8.0,7.0,0.0,41.0
2014-07-20,10.0,8.0,5.0,0.0,57.0
2014-07-27,10.0,8.0,1.0,0.0,64.0
2014-08-03,6.0,5.0,6.0,0.0,55.0
2014-08-10,12.0,4.0,4.0,0.0,58.0
2014-08-17,9.0,6.0,3.0,0.0,55.0
2014-08-24,8.0,5.0,5.0,0.0,76.0
2014-08-31,7.0,8.0,7.0,0.0,62.0
2014-09-07,8.0,12.0,3.0,0.0,68.0
2014-09-14,9.0,7.0,8.0,0.0,69.0
2014-09-21,5.0,14.0,8.0,0.0,41.0
2014-09-28,9.0,7.0,4.0,0.0,51.0
2014-10-05,6.0,4.0,4.0,0.0,59.0
2014-10-12,10.0,6.0,5.0,0.0,46.0
2014-10-19,7.0,9.0,6.0,0.0,39.0
2014-10-26,4.0,6.0,6.0,0.0,34.0
2014-11-02,13.0,10.0,7.0,0.0,45.0
2014-11-09,7.0,8.0,10.0,0.0,47.0
2014-11-16,2.0,7.0,3.0,0.0,34.0
2014-11-23,12.0,6.0,5.0,0.0,32.0
2014-11-30,5.0,3.0,3.0,0.0,26.0
2014-12-07,3.0,9.0,4.0,0.0,42.0
2014-12-14,9.0,5.0,6.0,0.0,42.0
2014-12-21,4.0,11.0,4.0,0.0,41.0
2014-12-28,10.0,9.0,6.0,0.0,34.0
2015-01-04,6.0,8.0,6.0,0.0,37.0
2015-01-11,5.0,7.0,7.0,0.0,24.0
2015-01-18,4.0,9.0,5.0,0.0,29.0
2015-01-25,5.0,9.0,3.0,0.0,32.0
2015-02-01,13.0,10.0,5.0,0.0,24.0
2015-02-08,11.0,6.0,2.0,0.0,29.0
2015-02-15,11.0,13.0,4.0,0.0,32.0
2015-02-22,6.0,10.0,5.0,0.0,42.0
2015-03-01,8.0,7.0,8.0,0.0,32.0
2015-03-08,5.0,8.0,3.0,0.0,38.0
2015-03-15,8.0,11.0,4.0,0.0,43.0
2015-03-22,8.0,13.0,5.0,0.0,42.0
2015-03-29,6.0,6.0,7.0,0.0,58.0
2015-04-05,4.0,10.0,5.0,0.0,60.0
2015-04-12,11.0,11.0,11.0,0.0,62.0
2015-04-19,8.0,7.0,4.0,0.0,75.0
2015-04-26,7.0,7.0,8.0,0.0,66.0
2015-05-03,8.0,8.0,4.0,0.0,58.0
2015-05-10,9.0,10.0,4.0,0.0,75.0
2015-05-17,12.0,9.0,4.0,0.0,87.0
2015-05-24,14.0,14.0,5.0,0.0,100.0
2015-05-31,6.0,13.0,3.0,0.0,81.0
2015-06-07,8.0,9.0,12.0,0.0,77.0
2015-06-14,7.0,8.0,5.0,0.0,91.0
2015-06-21,7.0,6.0,5.0,0.0,72.0
2015-06-28,9.0,7.0,6.0,0.0,61.0
2015-07-05,9.0,11.0,6.0,0.0,62.0
2015-07-12,7.0,10.0,6.0,0.0,65.0
2015-07-19,7.0,12.0,6.0,0.0,72.0
2015-07-26,5.0,13.0,7.0,0.0,65.0
2015-08-02,7.0,7.0,10.0,0.0,48.0
2015-08-09,10.0,8.0,6.0,0.0,56.0
2015-08-16,11.0,12.0,6.0,0.0,52.0
2015-08-23,13.0,13.0,8.0,0.0,56.0
2015-08-30,5.0,6.0,6.0,0.0,63.0
2015-09-06,7.0,6.0,7.0,0.0,61.0
2015-09-13,8.0,14.0,3.0,0.0,37.0
2015-09-20,8.0,8.0,5.0,0.0,66.0
2015-09-27,8.0,7.0,6.0,0.0,53.0
2015-10-04,6.0,12.0,5.0,0.0,52.0
2015-10-11,4.0,6.0,7.0,0.0,53.0
2015-10-18,9.0,7.0,2.0,0.0,48.0
2015-10-25,9.0,8.0,5.0,0.0,36.0
2015-11-01,12.0,12.0,1.0,0.0,51.0
2015-11-08,29.0,10.0,6.0,0.0,63.0
2015-11-15,11.0,10.0,3.0,0.0,46.0
2015-11-22,9.0,8.0,5.0,0.0,47.0
2015-11-29,10.0,3.0,3.0,0.0,53.0
2015-12-06,11.0,8.0,6.0,0.0,54.0
2015-12-13,8.0,5.0,7.0,0.0,51.0
2015-12-20,6.0,12.0,5.0,0.0,56.0
2015-12-27,8.0,12.0,5.0,0.0,66.0
2016-01-03,5.0,8.0,3.0,0.0,44.0
2016-01-10,2.0,6.0,7.0,0.0,48.0
2016-01-17,7.0,7.0,4.0,0.0,33.0
2016-01-24,12.0,7.0,4.0,0.0,33.0
2016-01-31,11.0,8.0,6.0,0.0,35.0
2016-02-07,7.0,14.0,7.0,0.0,53.0
2016-02-14,3.0,11.0,4.0,0.0,42.0
2016-02-21,5.0,11.0,6.0,0.0,46.0
2016-02-28,5.0,9.0,8.0,0.0,37.0
2016-03-06,5.0,5.0,3.0,0.0,53.0
2016-03-13,10.0,6.0,2.0,0.0,57.0
2016-03-20,6.0,8.0,4.0,0.0,53.0
2016-03-27,6.0,8.0,3.0,0.0,59.0
2016-04-03,10.0,13.0,10.0,0.0,82.0
2016-04-10,8.0,9.0,4.0,0.0,63.0
2016-04-17,7.0,4.0,5.0,0.0,82.0
2016-04-24,9.0,7.0,7.0,0.0,65.0
2016-05-01,6.0,10.0,6.0,0.0,70.0
2016-05-08,9.0,9.0,4.0,0.0,82.0
2016-05-15,14.0,9.0,6.0,0.0,92.0
2016-05-22,9.0,5.0,8.0,0.0,82.0
2016-05-29,6.0,12.0,3.0,0.0,93.0
2016-06-05,8.0,7.0,5.0,0.0,80.0
2016-06-12,9.0,4.0,4.0,0.0,70.0
2016-06-19,16.0,6.0,4.0,0.0,88.0
2016-06-26,11.0,6.0,5.0,0.0,87.0
2016-07-03,7.0,10.0,6.0,0.0,100.0
2016-07-10,15.0,7.0,8.0,0.0,80.0
2016-07-17,9.0,6.0,8.0,0.0,78.0
2016-07-24,10.0,10.0,6.0,0.0,80.0
2016-07-31,13.0,10.0,5.0,0.0,81.0
2016-08-07,7.0,5.0,9.0,0.0,61.0
2016-08-14,5.0,7.0,3.0,0.0,71.0
2016-08-21,6.0,7.0,10.0,0.0,59.0
2016-08-28,13.0,8.0,4.0,0.0,51.0
2016-09-04,7.0,7.0,7.0,0.0,61.0
2016-09-11,7.0,9.0,8.0,0.0,51.0
2016-09-18,6.0,3.0,4.0,0.0,51.0
2016-09-25,7.0,12.0,2.0,0.0,54.0
2016-10-02,7.0,7.0,4.0,0.0,48.0
2016-10-09,6.0,7.0,5.0,0.0,54.0
2016-10-16,6.0,7.0,8.0,0.0,56.0
2016-10-23,10.0,11.0,6.0,0.0,55.0
2016-10-30,6.0,8.0,4.0,0.0,45.0
